,_id,region,hospital,date,ED Trolleys,Ward Trolleys,Total Trolleys,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
12224,67d99f270547f4997bbf4801,HSE Dublin & South East,UH Waterford,2024-04-07 08:00:00,0,0,0,0,21,0,0
12225,67d99f270547f4997bbf47ff,HSE Dublin & South East,St. Vincent's University Hospital,2024-04-07 08:00:00,16,0,16,62,20,1,0
12226,67d99f270547f4997bbf4802,HSE Dublin & South East,Wexford General Hospital,2024-04-07 08:00:00,5,4,9,32,9,1,0
12227,67d99f270547f4997bbf4804,HSE South West,Mallow General Hospital,2024-04-07 08:00:00,0,0,0,0,1,0,0
12228,67d99f270547f4997bbf4807,HSE South West,UH Kerry,2024-04-07 08:00:00,16,0,16,10,21,4,0
12229,67d99f270547f4997bbf4805,HSE South West,Mercy University Hospital,2024-04-07 08:00:00,18,0,18,8,7,1,0
12230,67d99f270547f4997bbf4806,HSE South West,South Infirmary Victoria University Hospital,2024-04-07 08:00:00,0,0,0,0,3,0,0
12231,67d99f270547f4997bbf4803,HSE South West,Cork University Hospital,2024-04-07 08:00:00,19,7,26,23,32,1,0
12232,67d99f270547f4997bbf480a,HSE Mid West,UH Limerick,2024-04-07 08:00:00,15,34,49,34,10,17,1
12233,67d99f270547f4997bbf4808,HSE Mid West,Nenagh Hospital,2024-04-07 08:00:00,0,0,0,0,1,0,0
12234,67d99f270547f4997bbf480b,HSE West & North West,Letterkenny University Hospital,2024-04-07 08:00:00,2,5,7,8,24,2,0
12235,67d99f270547f4997bbf4809,HSE Mid West,St. John's Hospital Limerick,2024-04-07 08:00:00,0,0,0,0,3,0,0
12236,67d99f270547f4997bbf480d,HSE West & North West,Portiuncula University Hospital,2024-04-07 08:00:00,0,5,5,5,4,0,0
12237,67d99f280547f4997bbf4811,HSE Dublin & North East,Connolly Hospital,2024-04-06 08:00:00,0,0,0,8,6,0,0
12238,67d99f270547f4997bbf480e,HSE West & North West,Roscommon University Hospital,2024-04-07 08:00:00,0,0,0,0,5,0,0
12239,67d99f270547f4997bbf480f,HSE West & North West,Sligo University Hospital,2024-04-07 08:00:00,3,7,10,9,27,4,0
12240,67d99f270547f4997bbf480c,HSE West & North West,Mayo University Hospital,2024-04-07 08:00:00,9,11,20,6,9,11,0
12241,67d99f280547f4997bbf4813,HSE Dublin & North East,Mater Misericordiae University Hospital,2024-04-06 08:00:00,4,0,4,7,16,0,0
12242,67d99f280547f4997bbf4814,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2024-04-06 08:00:00,0,0,0,0,1,0,0
12243,67d99f280547f4997bbf4812,HSE Dublin & North East,Louth County Hospital,2024-04-06 08:00:00,0,0,0,0,0,0,0
12244,67d99f280547f4997bbf4815,HSE Dublin & North East,Our Lady of Lourdes Hospital,2024-04-06 08:00:00,0,0,0,19,1,0,0
12245,67d99f280547f4997bbf4810,HSE Dublin & North East,Cavan General Hospital,2024-04-06 08:00:00,0,0,0,10,2,0,0
12246,67d99f280547f4997bbf4817,HSE Dublin & Midlands,CHI at Tallaght,2024-04-06 08:00:00,0,0,0,0,1,0,0
12247,67d99f280547f4997bbf481a,HSE Dublin & Midlands,MRH Portlaoise,2024-04-06 08:00:00,0,0,0,7,6,0,0
12248,67d99f280547f4997bbf4818,HSE Dublin & Midlands,CHI at Temple Street,2024-04-06 08:00:00,6,0,6,0,4,0,0
12249,67d99f280547f4997bbf4819,HSE Dublin & Midlands,MRH Mullingar,2024-04-06 08:00:00,3,0,3,5,2,0,0
12250,67d99f280547f4997bbf481b,HSE Dublin & Midlands,MRH Tullamore,2024-04-06 08:00:00,0,0,0,0,3,0,0
12251,67d99f280547f4997bbf4816,HSE Dublin & North East,Our Lady's Hospital Navan,2024-04-06 08:00:00,0,0,0,5,1,0,0
12252,67d99f280547f4997bbf481d,HSE Dublin & Midlands,St. James's Hospital,2024-04-06 08:00:00,14,0,14,29,23,0,0
12253,67d99f280547f4997bbf481e,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2024-04-06 08:00:00,0,0,0,0,1,0,0
12254,67d99f280547f4997bbf481c,HSE Dublin & Midlands,Naas General Hospital,2024-04-06 08:00:00,26,4,30,5,13,2,0
12255,67d99f280547f4997bbf4822,HSE Dublin & South East,St. Michael's Hospital,2024-04-06 08:00:00,0,0,0,0,4,0,0
12256,67d99f280547f4997bbf4821,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2024-04-06 08:00:00,4,0,4,27,11,0,0
12257,67d99f280547f4997bbf4825,HSE Dublin & South East,UH Waterford,2024-04-06 08:00:00,0,0,0,0,21,0,0
12258,67d99f280547f4997bbf4820,HSE Dublin & South East,St. Columcille's Hospital,2024-04-06 08:00:00,0,0,0,0,2,0,0
12259,67d99f280547f4997bbf4823,HSE Dublin & South East,St. Vincent's University Hospital,2024-04-06 08:00:00,5,0,5,50,20,0,0
12260,67d99f280547f4997bbf4824,HSE Dublin & South East,Tipperary University Hospital,2024-04-06 08:00:00,6,0,6,7,14,2,0
12261,67d99f280547f4997bbf4826,HSE Dublin & South East,Wexford General Hospital,2024-04-06 08:00:00,3,2,5,20,9,2,0
12262,67d99f280547f4997bbf4827,HSE South West,Cork University Hospital,2024-04-06 08:00:00,8,3,11,20,32,0,0
12263,67d99f280547f4997bbf4828,HSE South West,Mallow General Hospital,2024-04-06 08:00:00,0,0,0,0,1,0,0
12264,67d99f280547f4997bbf481f,HSE Dublin & Midlands,Tallaght University Hospital,2024-04-06 08:00:00,11,0,11,18,11,0,0
12265,67d99f280547f4997bbf482a,HSE South West,South Infirmary Victoria University Hospital,2024-04-06 08:00:00,0,0,0,0,3,0,0
12266,67d99f280547f4997bbf482d,HSE Mid West,St. John's Hospital Limerick,2024-04-06 08:00:00,0,0,0,0,3,0,0
12267,67d99f280547f4997bbf482b,HSE South West,UH Kerry,2024-04-06 08:00:00,10,0,10,9,21,1,0
12268,67d99f280547f4997bbf482c,HSE Mid West,Nenagh Hospital,2024-04-06 08:00:00,0,0,0,0,1,0,0
12269,67d99f280547f4997bbf482f,HSE West & North West,Letterkenny University Hospital,2024-04-06 08:00:00,7,3,10,2,24,1,0
12270,67d99f280547f4997bbf4830,HSE West & North West,Mayo University Hospital,2024-04-06 08:00:00,6,7,13,0,9,1,0
12271,67d99f280547f4997bbf4829,HSE South West,Mercy University Hospital,2024-04-06 08:00:00,9,1,10,8,7,2,0
12272,67d99f280547f4997bbf4831,HSE West & North West,Portiuncula University Hospital,2024-04-06 08:00:00,5,0,5,0,4,0,0
12273,67d99f280547f4997bbf482e,HSE Mid West,UH Limerick,2024-04-06 08:00:00,11,25,36,39,11,5,4
12274,67d99f280547f4997bbf4832,HSE West & North West,Roscommon University Hospital,2024-04-06 08:00:00,0,0,0,0,5,0,0
12275,67d99f280547f4997bbf4838,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2024-04-05 08:00:00,0,0,0,0,1,0,0
12276,67d99f280547f4997bbf4836,HSE Dublin & North East,Louth County Hospital,2024-04-05 08:00:00,0,0,0,0,0,0,0
12277,67d99f280547f4997bbf4837,HSE Dublin & North East,Mater Misericordiae University Hospital,2024-04-05 08:00:00,14,0,14,7,19,0,0
12278,67d99f280547f4997bbf4835,HSE Dublin & North East,Connolly Hospital,2024-04-05 08:00:00,7,0,7,11,6,0,0
12279,67d99f280547f4997bbf4839,HSE Dublin & North East,Our Lady of Lourdes Hospital,2024-04-05 08:00:00,23,0,23,27,1,0,0
12280,67d99f280547f4997bbf4833,HSE West & North West,Sligo University Hospital,2024-04-06 08:00:00,1,5,6,8,27,2,0
12281,67d99f280547f4997bbf483a,HSE Dublin & North East,Our Lady's Hospital Navan,2024-04-05 08:00:00,3,0,3,4,1,0,0
12282,67d99f280547f4997bbf4834,HSE Dublin & North East,Cavan General Hospital,2024-04-05 08:00:00,2,0,2,3,2,0,0
12283,67d99f280547f4997bbf483d,HSE Dublin & Midlands,MRH Mullingar,2024-04-05 08:00:00,3,0,3,7,0,0,0
12284,67d99f280547f4997bbf483c,HSE Dublin & Midlands,CHI at Temple Street,2024-04-05 08:00:00,4,0,4,0,4,1,0
12285,67d99f280547f4997bbf483b,HSE Dublin & Midlands,CHI at Tallaght,2024-04-05 08:00:00,0,0,0,0,1,0,0
12286,67d99f280547f4997bbf483e,HSE Dublin & Midlands,MRH Portlaoise,2024-04-05 08:00:00,10,0,10,10,6,1,0
12287,67d99f280547f4997bbf4842,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2024-04-05 08:00:00,0,0,0,0,1,0,0
12288,67d99f280547f4997bbf4843,HSE Dublin & Midlands,Tallaght University Hospital,2024-04-05 08:00:00,19,6,25,19,11,2,0
12289,67d99f280547f4997bbf4841,HSE Dublin & Midlands,St. James's Hospital,2024-04-05 08:00:00,29,0,29,37,25,3,0
12290,67d99f280547f4997bbf4844,HSE Dublin & South East,St. Columcille's Hospital,2024-04-05 08:00:00,0,0,0,0,3,0,0
12291,67d99f280547f4997bbf4840,HSE Dublin & Midlands,Naas General Hospital,2024-04-05 08:00:00,22,4,26,8,11,2,0
12292,67d99f280547f4997bbf483f,HSE Dublin & Midlands,MRH Tullamore,2024-04-05 08:00:00,0,0,0,24,3,0,0
12293,67d99f280547f4997bbf4847,HSE Dublin & South East,St. Vincent's University Hospital,2024-04-05 08:00:00,19,0,19,50,22,6,3
12294,67d99f280547f4997bbf4846,HSE Dublin & South East,St. Michael's Hospital,2024-04-05 08:00:00,0,0,0,0,4,0,0
12295,67d99f280547f4997bbf484a,HSE Dublin & South East,Wexford General Hospital,2024-04-05 08:00:00,14,7,21,31,8,1,0
12296,67d99f280547f4997bbf4845,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2024-04-05 08:00:00,9,6,15,31,10,2,0
12297,67d99f280547f4997bbf4848,HSE Dublin & South East,Tipperary University Hospital,2024-04-05 08:00:00,13,0,13,8,14,3,0
12298,67d99f280547f4997bbf484b,HSE South West,Cork University Hospital,2024-04-05 08:00:00,26,8,34,28,28,6,1
12299,67d99f280547f4997bbf484c,HSE South West,Mallow General Hospital,2024-04-05 08:00:00,0,0,0,0,1,0,0
12300,67d99f280547f4997bbf4849,HSE Dublin & South East,UH Waterford,2024-04-05 08:00:00,0,0,0,8,18,0,0
12301,67d99f280547f4997bbf484d,HSE South West,Mercy University Hospital,2024-04-05 08:00:00,17,2,19,6,7,6,1
12302,67d99f280547f4997bbf484f,HSE South West,UH Kerry,2024-04-05 08:00:00,12,7,19,9,16,4,0
12303,67d99f280547f4997bbf4853,HSE West & North West,Letterkenny University Hospital,2024-04-05 08:00:00,2,3,5,9,25,3,0
12304,67d99f280547f4997bbf4855,HSE West & North West,Portiuncula University Hospital,2024-04-05 08:00:00,5,0,5,3,5,0,0
12305,67d99f280547f4997bbf4852,HSE Mid West,UH Limerick,2024-04-05 08:00:00,18,36,54,45,12,18,6
12306,67d99f280547f4997bbf4856,HSE West & North West,Roscommon University Hospital,2024-04-05 08:00:00,0,0,0,0,6,0,0
12307,67d99f280547f4997bbf484e,HSE South West,South Infirmary Victoria University Hospital,2024-04-05 08:00:00,0,0,0,0,3,0,0
12308,67d99f280547f4997bbf4854,HSE West & North West,Mayo University Hospital,2024-04-05 08:00:00,5,10,15,4,9,8,0
12309,67d99f280547f4997bbf4851,HSE Mid West,St. John's Hospital Limerick,2024-04-05 08:00:00,0,0,0,0,3,0,0
12310,67d99f280547f4997bbf4857,HSE West & North West,Sligo University Hospital,2024-04-05 08:00:00,9,17,26,11,26,6,1
12311,67d99f280547f4997bbf4850,HSE Mid West,Nenagh Hospital,2024-04-05 08:00:00,0,0,0,0,1,0,0
12312,67d99f290547f4997bbf4859,HSE Dublin & North East,Connolly Hospital,2024-04-04 08:00:00,11,0,11,9,6,0,0
12313,67d99f290547f4997bbf485c,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2024-04-04 08:00:00,0,0,0,0,1,0,0
12314,67d99f290547f4997bbf485a,HSE Dublin & North East,Louth County Hospital,2024-04-04 08:00:00,0,0,0,0,0,0,0
12315,67d99f290547f4997bbf485b,HSE Dublin & North East,Mater Misericordiae University Hospital,2024-04-04 08:00:00,6,0,6,6,19,0,0
12316,67d99f290547f4997bbf485f,HSE Dublin & Midlands,CHI at Tallaght,2024-04-04 08:00:00,0,0,0,0,1,0,0
12317,67d99f290547f4997bbf485d,HSE Dublin & North East,Our Lady of Lourdes Hospital,2024-04-04 08:00:00,20,0,20,21,1,0,0
12318,67d99f290547f4997bbf4860,HSE Dublin & Midlands,CHI at Temple Street,2024-04-04 08:00:00,6,0,6,0,4,0,0
12319,67d99f290547f4997bbf4858,HSE Dublin & North East,Cavan General Hospital,2024-04-04 08:00:00,1,0,1,2,2,0,0
12320,67d99f290547f4997bbf485e,HSE Dublin & North East,Our Lady's Hospital Navan,2024-04-04 08:00:00,0,0,0,0,1,0,0
12321,67d99f290547f4997bbf4865,HSE Dublin & Midlands,St. James's Hospital,2024-04-04 08:00:00,29,0,29,38,26,3,0
12322,67d99f290547f4997bbf4864,HSE Dublin & Midlands,Naas General Hospital,2024-04-04 08:00:00,8,0,8,8,12,0,0
12323,67d99f290547f4997bbf4862,HSE Dublin & Midlands,MRH Portlaoise,2024-04-04 08:00:00,9,0,9,0,7,0,0
12324,67d99f290547f4997bbf4867,HSE Dublin & Midlands,Tallaght University Hospital,2024-04-04 08:00:00,23,4,27,6,11,6,2
12325,67d99f290547f4997bbf4861,HSE Dublin & Midlands,MRH Mullingar,2024-04-04 08:00:00,0,0,0,4,0,0,0
12326,67d99f290547f4997bbf4863,HSE Dublin & Midlands,MRH Tullamore,2024-04-04 08:00:00,0,0,0,21,1,0,0
12327,67d99f290547f4997bbf486a,HSE Dublin & South East,St. Michael's Hospital,2024-04-04 08:00:00,0,0,0,0,4,0,0
12328,67d99f290547f4997bbf486e,HSE Dublin & South East,Wexford General Hospital,2024-04-04 08:00:00,10,7,17,30,8,2,0
12329,67d99f290547f4997bbf4868,HSE Dublin & South East,St. Columcille's Hospital,2024-04-04 08:00:00,0,0,0,0,3,0,0
12330,67d99f290547f4997bbf4869,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2024-04-04 08:00:00,10,0,10,45,10,1,0
12331,67d99f290547f4997bbf4870,HSE South West,Mallow General Hospital,2024-04-04 08:00:00,0,0,0,0,1,0,0
12332,67d99f290547f4997bbf486b,HSE Dublin & South East,St. Vincent's University Hospital,2024-04-04 08:00:00,24,0,24,55,23,2,0
12333,67d99f290547f4997bbf486d,HSE Dublin & South East,UH Waterford,2024-04-04 08:00:00,0,0,0,13,14,0,0
12334,67d99f290547f4997bbf486c,HSE Dublin & South East,Tipperary University Hospital,2024-04-04 08:00:00,15,0,15,2,15,4,0
12335,67d99f290547f4997bbf4871,HSE South West,Mercy University Hospital,2024-04-04 08:00:00,10,0,10,6,9,0,0
12336,67d99f290547f4997bbf4877,HSE West & North West,Letterkenny University Hospital,2024-04-04 08:00:00,7,8,15,9,19,6,0
12337,67d99f290547f4997bbf4876,HSE Mid West,UH Limerick,2024-04-04 08:00:00,20,35,55,52,12,16,0
12338,67d99f290547f4997bbf487c,HSE Dublin & North East,Cavan General Hospital,2024-04-03 08:00:00,5,0,5,5,3,0,0
12339,67d99f290547f4997bbf4879,HSE West & North West,Portiuncula University Hospital,2024-04-04 08:00:00,5,0,5,6,7,0,0
12340,67d99f290547f4997bbf4874,HSE Mid West,Nenagh Hospital,2024-04-04 08:00:00,0,0,0,0,1,0,0
12341,67d99f290547f4997bbf487a,HSE West & North West,Roscommon University Hospital,2024-04-04 08:00:00,0,0,0,0,4,0,0
12342,67d99f290547f4997bbf487b,HSE West & North West,Sligo University Hospital,2024-04-04 08:00:00,4,11,15,10,26,4,0
12343,67d99f290547f4997bbf4878,HSE West & North West,Mayo University Hospital,2024-04-04 08:00:00,3,12,15,4,10,4,0
12344,67d99f290547f4997bbf4866,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2024-04-04 08:00:00,0,0,0,0,1,0,0
12345,67d99f290547f4997bbf487d,HSE Dublin & North East,Connolly Hospital,2024-04-03 08:00:00,19,0,19,13,6,0,0
12346,67d99f290547f4997bbf4875,HSE Mid West,St. John's Hospital Limerick,2024-04-04 08:00:00,0,0,0,0,5,0,0
12347,67d99f290547f4997bbf487e,HSE Dublin & North East,Louth County Hospital,2024-04-03 08:00:00,0,0,0,0,0,0,0
12348,67d99f290547f4997bbf487f,HSE Dublin & North East,Mater Misericordiae University Hospital,2024-04-03 08:00:00,5,0,5,7,17,0,0
12349,67d99f290547f4997bbf4880,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2024-04-03 08:00:00,0,0,0,0,1,0,0
12350,67d99f290547f4997bbf486f,HSE South West,Cork University Hospital,2024-04-04 08:00:00,31,10,41,23,28,5,6
12351,67d99f290547f4997bbf4884,HSE Dublin & Midlands,CHI at Temple Street,2024-04-03 08:00:00,1,0,1,0,4,0,0
12352,67d99f290547f4997bbf4883,HSE Dublin & Midlands,CHI at Tallaght,2024-04-03 08:00:00,1,0,1,0,1,0,0
12353,67d99f290547f4997bbf4885,HSE Dublin & Midlands,MRH Mullingar,2024-04-03 08:00:00,4,0,4,7,0,1,0
12354,67d99f290547f4997bbf4881,HSE Dublin & North East,Our Lady of Lourdes Hospital,2024-04-03 08:00:00,19,0,19,24,1,0,0
12355,67d99f290547f4997bbf4873,HSE South West,UH Kerry,2024-04-04 08:00:00,19,0,19,14,18,7,0
12356,67d99f290547f4997bbf4882,HSE Dublin & North East,Our Lady's Hospital Navan,2024-04-03 08:00:00,0,0,0,1,1,0,0
12357,67d99f290547f4997bbf4872,HSE South West,South Infirmary Victoria University Hospital,2024-04-04 08:00:00,0,0,0,0,4,0,0
12358,67d99f290547f4997bbf4886,HSE Dublin & Midlands,MRH Portlaoise,2024-04-03 08:00:00,2,0,2,6,7,0,0
12359,67d99f290547f4997bbf4887,HSE Dublin & Midlands,MRH Tullamore,2024-04-03 08:00:00,0,0,0,23,1,0,0
12360,67d99f290547f4997bbf4889,HSE Dublin & Midlands,St. James's Hospital,2024-04-03 08:00:00,32,0,32,37,25,2,0
12361,67d99f290547f4997bbf4888,HSE Dublin & Midlands,Naas General Hospital,2024-04-03 08:00:00,10,4,14,7,11,0,0
12362,67d99f290547f4997bbf488d,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2024-04-03 08:00:00,6,0,6,44,10,0,0
12363,67d99f290547f4997bbf488b,HSE Dublin & Midlands,Tallaght University Hospital,2024-04-03 08:00:00,25,5,30,19,11,5,0
12364,67d99f290547f4997bbf488c,HSE Dublin & South East,St. Columcille's Hospital,2024-04-03 08:00:00,0,0,0,0,3,0,0
12365,67d99f290547f4997bbf488e,HSE Dublin & South East,St. Michael's Hospital,2024-04-03 08:00:00,0,0,0,0,4,0,0
12366,67d99f290547f4997bbf488f,HSE Dublin & South East,St. Vincent's University Hospital,2024-04-03 08:00:00,32,0,32,60,23,12,2
12367,67d99f290547f4997bbf488a,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2024-04-03 08:00:00,0,0,0,0,1,0,0
12368,67d99f290547f4997bbf4894,HSE South West,Mallow General Hospital,2024-04-03 08:00:00,0,0,0,0,1,0,0
12369,67d99f290547f4997bbf4892,HSE Dublin & South East,Wexford General Hospital,2024-04-03 08:00:00,16,6,22,26,10,5,1
12370,67d99f290547f4997bbf4891,HSE Dublin & South East,UH Waterford,2024-04-03 08:00:00,0,0,0,26,17,0,0
12371,67d99f290547f4997bbf4893,HSE South West,Cork University Hospital,2024-04-03 08:00:00,36,10,46,24,27,10,6
12372,67d99f290547f4997bbf4890,HSE Dublin & South East,Tipperary University Hospital,2024-04-03 08:00:00,18,0,18,26,12,4,1
12373,67d99f290547f4997bbf4895,HSE South West,Mercy University Hospital,2024-04-03 08:00:00,3,0,3,7,8,0,0
12374,67d99f290547f4997bbf4897,HSE South West,UH Kerry,2024-04-03 08:00:00,20,7,27,14,20,7,0
12375,67d99f290547f4997bbf4898,HSE Mid West,Nenagh Hospital,2024-04-03 08:00:00,0,0,0,0,1,0,0
12376,67d99f290547f4997bbf4899,HSE Mid West,St. John's Hospital Limerick,2024-04-03 08:00:00,0,0,0,0,3,0,0
12377,67d99f290547f4997bbf4896,HSE South West,South Infirmary Victoria University Hospital,2024-04-03 08:00:00,0,0,0,0,4,0,0
12378,67d99f290547f4997bbf489b,HSE West & North West,Letterkenny University Hospital,2024-04-03 08:00:00,18,8,26,10,18,5,0
12379,67d99f290547f4997bbf489a,HSE Mid West,UH Limerick,2024-04-03 08:00:00,23,37,60,38,12,15,6
12380,67d99f290547f4997bbf489e,HSE West & North West,Roscommon University Hospital,2024-04-03 08:00:00,0,0,0,0,4,0,0
12381,67d99f290547f4997bbf489d,HSE West & North West,Portiuncula University Hospital,2024-04-03 08:00:00,4,0,4,4,6,0,0
12382,67d99f2a0547f4997bbf48a0,HSE Dublin & North East,Cavan General Hospital,2024-04-02 08:00:00,7,0,7,1,3,0,0
12383,67d99f290547f4997bbf489f,HSE West & North West,Sligo University Hospital,2024-04-03 08:00:00,3,7,10,11,21,1,0
12384,67d99f290547f4997bbf489c,HSE West & North West,Mayo University Hospital,2024-04-03 08:00:00,4,7,11,8,11,3,0
12385,67d99f2a0547f4997bbf48a2,HSE Dublin & North East,Louth County Hospital,2024-04-02 08:00:00,0,0,0,0,0,0,0
12386,67d99f2a0547f4997bbf48a1,HSE Dublin & North East,Connolly Hospital,2024-04-02 08:00:00,18,0,18,9,6,0,0
12387,67d99f2a0547f4997bbf48a4,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2024-04-02 08:00:00,0,0,0,0,1,0,0
12388,67d99f2a0547f4997bbf48a8,HSE Dublin & Midlands,CHI at Temple Street,2024-04-02 08:00:00,9,0,9,0,4,0,0
12389,67d99f2a0547f4997bbf48a5,HSE Dublin & North East,Our Lady of Lourdes Hospital,2024-04-02 08:00:00,12,0,12,33,1,0,0
12390,67d99f2a0547f4997bbf48a6,HSE Dublin & North East,Our Lady's Hospital Navan,2024-04-02 08:00:00,5,0,5,11,1,0,0
12391,67d99f2a0547f4997bbf48aa,HSE Dublin & Midlands,MRH Portlaoise,2024-04-02 08:00:00,6,0,6,16,2,0,0
12392,67d99f2a0547f4997bbf48a3,HSE Dublin & North East,Mater Misericordiae University Hospital,2024-04-02 08:00:00,6,0,6,8,17,0,0
12393,67d99f2a0547f4997bbf48a9,HSE Dublin & Midlands,MRH Mullingar,2024-04-02 08:00:00,1,0,1,12,0,0,0
12394,67d99f2a0547f4997bbf48ab,HSE Dublin & Midlands,MRH Tullamore,2024-04-02 08:00:00,0,0,0,12,2,0,0
12395,67d99f2a0547f4997bbf48ac,HSE Dublin & Midlands,Naas General Hospital,2024-04-02 08:00:00,4,3,7,9,15,0,0
12396,67d99f2a0547f4997bbf48a7,HSE Dublin & Midlands,CHI at Tallaght,2024-04-02 08:00:00,1,0,1,1,1,0,0
12397,67d99f2a0547f4997bbf48ad,HSE Dublin & Midlands,St. James's Hospital,2024-04-02 08:00:00,25,0,25,37,29,0,0
12398,67d99f2a0547f4997bbf48af,HSE Dublin & Midlands,Tallaght University Hospital,2024-04-02 08:00:00,16,0,16,18,13,2,0
12399,67d99f2a0547f4997bbf48ae,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,2024-04-02 08:00:00,0,0,0,0,1,0,0
12400,67d99f2a0547f4997bbf48b0,HSE Dublin & South East,St. Columcille's Hospital,2024-04-02 08:00:00,0,0,0,0,3,0,0
12401,67d99f2a0547f4997bbf48b4,HSE Dublin & South East,Tipperary University Hospital,2024-04-02 08:00:00,9,0,9,9,11,0,0
12402,67d99f2a0547f4997bbf48b1,HSE Dublin & South East,St Luke's General Hospital Kilkenny,2024-04-02 08:00:00,8,5,13,34,11,4,0
12403,67d99f2a0547f4997bbf48b2,HSE Dublin & South East,St. Michael's Hospital,2024-04-02 08:00:00,0,0,0,0,2,0,0
12404,67d99f2a0547f4997bbf48b5,HSE Dublin & South East,UH Waterford,2024-04-02 08:00:00,0,0,0,19,17,0,0
12405,67d99f2a0547f4997bbf48b3,HSE Dublin & South East,St. Vincent's University Hospital,2024-04-02 08:00:00,35,0,35,55,23,4,3
12406,67d99f2a0547f4997bbf48b8,HSE South West,Mallow General Hospital,2024-04-02 08:00:00,0,0,0,0,1,0,0
12407,67d99f2a0547f4997bbf48b7,HSE South West,Cork University Hospital,2024-04-02 08:00:00,28,15,43,21,28,7,0
12408,67d99f2a0547f4997bbf48b6,HSE Dublin & South East,Wexford General Hospital,2024-04-02 08:00:00,9,7,16,23,9,0,0
12409,67d99f2a0547f4997bbf48bd,HSE Mid West,St. John's Hospital Limerick,2024-04-02 08:00:00,0,0,0,0,3,0,0
12410,67d99f2a0547f4997bbf48b9,HSE South West,Mercy University Hospital,2024-04-02 08:00:00,0,0,0,8,5,0,0
12411,67d99f2a0547f4997bbf48bb,HSE South West,UH Kerry,2024-04-02 08:00:00,8,7,15,14,19,3,0
12412,67d99f2a0547f4997bbf48ba,HSE South West,South Infirmary Victoria University Hospital,2024-04-02 08:00:00,0,0,0,0,5,0,0
12413,67d99f2a0547f4997bbf48bc,HSE Mid West,Nenagh Hospital,2024-04-02 08:00:00,0,0,0,0,1,0,0
12414,67d99f2a0547f4997bbf48be,HSE Mid West,UH Limerick,2024-04-02 08:00:00,19,40,59,34,12,31,7
12415,67d99f2a0547f4997bbf48c2,HSE West & North West,Roscommon University Hospital,2024-04-02 08:00:00,0,0,0,0,4,0,0
12416,67d99f2a0547f4997bbf48c1,HSE West & North West,Portiuncula University Hospital,2024-04-02 08:00:00,2,0,2,9,7,0,0
12417,67d99f2a0547f4997bbf48c0,HSE West & North West,Mayo University Hospital,2024-04-02 08:00:00,1,3,4,4,8,1,0
12418,67d99f2b0547f4997bbf48c5,HSE Dublin & North East,Connolly Hospital,2024-04-01 08:00:00,7,0,7,10,6,0,0
12419,67d99f2a0547f4997bbf48c3,HSE West & North West,Sligo University Hospital,2024-04-02 08:00:00,1,2,3,16,18,1,0
12420,67d99f2a0547f4997bbf48bf,HSE West & North West,Letterkenny University Hospital,2024-04-02 08:00:00,6,10,16,20,19,4,0
12421,67d99f2b0547f4997bbf48c4,HSE Dublin & North East,Cavan General Hospital,2024-04-01 08:00:00,0,0,0,7,3,0,0
12422,67d99f2b0547f4997bbf48c8,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,2024-04-01 08:00:00,0,0,0,0,1,0,0
12423,67d99f2b0547f4997bbf48c7,HSE Dublin & North East,Mater Misericordiae University Hospital,2024-04-01 08:00:00,0,0,0,0,17,0,0
12424,67d99f2b0547f4997bbf48c6,HSE Dublin & North East,Louth County Hospital,2024-04-01 08:00:00,0,0,0,0,0,0,0
12425,67d99f2b0547f4997bbf48cc,HSE Dublin & Midlands,CHI at Temple Street,2024-04-01 08:00:00,2,0,2,0,4,0,0
12426,67d99f2b0547f4997bbf48c9,HSE Dublin & North East,Our Lady of Lourdes Hospital,2024-04-01 08:00:00,3,0,3,28,1,0,0
12427,67d99f2b0547f4997bbf48ce,HSE Dublin & Midlands,MRH Portlaoise,2024-04-01 08:00:00,2,0,2,13,4,0,0
12428,67d99f2b0547f4997bbf48ca,HSE Dublin & North East,Our Lady's Hospital Navan,2024-04-01 08:00:00,0,0,0,7,1,0,0
12429,67d99f2b0547f4997bbf48cb,HSE Dublin & Midlands,CHI at Tallaght,2024-04-01 08:00:00,0,0,0,0,1,0,0
12430,67d99f2b0547f4997bbf48cd,HSE Dublin & Midlands,MRH Mullingar,2024-04-01 08:00:00,0,0,0,0,0,0,0
